OrderID,RejectionReason
ORDER_9553,REJECTED - POSITION CHECK FAILED
ORDER_10123,REJECTED - POSITION CHECK FAILED
ORDER_1984,REJECTED - POSITION CHECK FAILED
ORDER_2984,REJECTED - POSITION CHECK FAILED
ORDER_3554,REJECTED - POSITION CHECK FAILED
ORDER_3984,REJECTED - POSITION CHECK FAILED
ORDER_4124,REJECTED - POSITION CHECK FAILED
ORDER_6984,REJECTED - POSITION CHECK FAILED
ORDER_9984,REJECTED - POSITION CHECK FAILED
ORDER_10984,REJECTED - POSITION CHECK FAILED
ORDER_1125,REJECTED - INVLALID LOT SIZE
ORDER_1555,REJECTED - POSITION CHECK FAILED
ORDER_2125,REJECTED - INVLALID LOT SIZE
ORDER_2555,REJECTED - POSITION CHECK FAILED
ORDER_2985,REJECTED - POSITION CHECK FAILED
ORDER_3125,REJECTED - INVLALID LOT SIZE
ORDER_3555,REJECTED - POSITION CHECK FAILED
ORDER_4125,REJECTED - INVLALID LOT SIZE
ORDER_4555,REJECTED - POSITION CHECK FAILED
ORDER_4985,REJECTED - POSITION CHECK FAILED
ORDER_5125,REJECTED - INVLALID LOT SIZE
ORDER_6125,REJECTED - INVLALID LOT SIZE
ORDER_6555,REJECTED - POSITION CHECK FAILED
ORDER_7125,REJECTED - INVLALID LOT SIZE
ORDER_7555,REJECTED - POSITION CHECK FAILED
ORDER_7985,REJECTED - POSITION CHECK FAILED
ORDER_8125,REJECTED - INVLALID LOT SIZE
ORDER_8555,REJECTED - POSITION CHECK FAILED
ORDER_9125,REJECTED - INVLALID LOT SIZE
ORDER_9555,REJECTED - POSITION CHECK FAILED
ORDER_9985,REJECTED - POSITION CHECK FAILED
ORDER_10125,REJECTED - INVLALID LOT SIZE
ORDER_10555,REJECTED - POSITION CHECK FAILED
ORDER_1126,REJECTED - POSITION CHECK FAILED
ORDER_1986,REJECTED - POSITION CHECK FAILED
ORDER_2126,REJECTED - POSITION CHECK FAILED
ORDER_3126,REJECTED - POSITION CHECK FAILED
ORDER_4556,REJECTED - POSITION CHECK FAILED
ORDER_4986,REJECTED - POSITION CHECK FAILED
ORDER_5986,REJECTED - POSITION CHECK FAILED
ORDER_6556,REJECTED - POSITION CHECK FAILED
ORDER_8986,REJECTED - POSITION CHECK FAILED
ORDER_9556,REJECTED - POSITION CHECK FAILED
ORDER_10986,REJECTED - POSITION CHECK FAILED
ORDER_1127,REJECTED - POSITION CHECK FAILED
ORDER_1987,REJECTED - POSITION CHECK FAILED
ORDER_2987,REJECTED - POSITION CHECK FAILED
ORDER_4127,REJECTED - POSITION CHECK FAILED
ORDER_4987,REJECTED - POSITION CHECK FAILED
ORDER_5987,REJECTED - POSITION CHECK FAILED
ORDER_7557,REJECTED - POSITION CHECK FAILED
ORDER_8127,REJECTED - POSITION CHECK FAILED
ORDER_1128,REJECTED - POSITION CHECK FAILED
ORDER_1558,REJECTED - POSITION CHECK FAILED
ORDER_2128,REJECTED - POSITION CHECK FAILED
ORDER_2558,REJECTED - POSITION CHECK FAILED
ORDER_4558,REJECTED - POSITION CHECK FAILED
ORDER_5128,REJECTED - POSITION CHECK FAILED
ORDER_8988,REJECTED - POSITION CHECK FAILED
ORDER_9128,REJECTED - POSITION CHECK FAILED
ORDER_10558,REJECTED - POSITION CHECK FAILED
ORDER_1129,REJECTED - POSITION CHECK FAILED
ORDER_2129,REJECTED - POSITION CHECK FAILED
ORDER_3559,REJECTED - POSITION CHECK FAILED
ORDER_3989,REJECTED - POSITION CHECK FAILED
ORDER_4129,REJECTED - POSITION CHECK FAILED
ORDER_5559,REJECTED - POSITION CHECK FAILED
ORDER_6129,REJECTED - POSITION CHECK FAILED
ORDER_6559,REJECTED - POSITION CHECK FAILED
ORDER_7989,REJECTED - POSITION CHECK FAILED
ORDER_8989,REJECTED - POSITION CHECK FAILED
ORDER_9559,REJECTED - POSITION CHECK FAILED
ORDER_10129,REJECTED - POSITION CHECK FAILED
ORDER_10559,REJECTED - POSITION CHECK FAILED
ORDER_1130,REJECTED - POSITION CHECK FAILED
ORDER_2130,REJECTED - POSITION CHECK FAILED
ORDER_2990,REJECTED - POSITION CHECK FAILED
ORDER_3130,REJECTED - POSITION CHECK FAILED
ORDER_3990,REJECTED - POSITION CHECK FAILED
ORDER_4130,REJECTED - POSITION CHECK FAILED
ORDER_4990,REJECTED - POSITION CHECK FAILED
ORDER_5990,REJECTED - POSITION CHECK FAILED
ORDER_6990,REJECTED - POSITION CHECK FAILED
ORDER_7990,REJECTED - POSITION CHECK FAILED
ORDER_8990,REJECTED - POSITION CHECK FAILED
ORDER_9130,REJECTED - POSITION CHECK FAILED
ORDER_9990,REJECTED - POSITION CHECK FAILED
ORDER_10990,REJECTED - POSITION CHECK FAILED
ORDER_1561,REJECTED - POSITION CHECK FAILED
ORDER_2131,REJECTED - POSITION CHECK FAILED
ORDER_3561,REJECTED - POSITION CHECK FAILED
ORDER_4131,REJECTED - POSITION CHECK FAILED
ORDER_4561,REJECTED - POSITION CHECK FAILED
ORDER_5131,REJECTED - POSITION CHECK FAILED
ORDER_5561,REJECTED - POSITION CHECK FAILED
ORDER_6561,REJECTED - POSITION CHECK FAILED
ORDER_8561,REJECTED - POSITION CHECK FAILED
ORDER_8991,REJECTED - POSITION CHECK FAILED
ORDER_9131,REJECTED - POSITION CHECK FAILED
ORDER_10131,REJECTED - POSITION CHECK FAILED
ORDER_4132,REJECTED - POSITION CHECK FAILED
ORDER_4992,REJECTED - POSITION CHECK FAILED
ORDER_5562,REJECTED - POSITION CHECK FAILED
ORDER_5992,REJECTED - POSITION CHECK FAILED
ORDER_6132,REJECTED - POSITION CHECK FAILED
ORDER_6992,REJECTED - POSITION CHECK FAILED
ORDER_7562,REJECTED - POSITION CHECK FAILED
ORDER_7992,REJECTED - POSITION CHECK FAILED
ORDER_8132,REJECTED - POSITION CHECK FAILED
ORDER_8992,REJECTED - POSITION CHECK FAILED
ORDER_10132,REJECTED - POSITION CHECK FAILED
ORDER_10562,REJECTED - POSITION CHECK FAILED
ORDER_10992,REJECTED - POSITION CHECK FAILED
ORDER_1133,REJECTED - POSITION CHECK FAILED
ORDER_3133,REJECTED - POSITION CHECK FAILED
ORDER_3993,REJECTED - POSITION CHECK FAILED
ORDER_5993,REJECTED - POSITION CHECK FAILED
ORDER_6133,REJECTED - POSITION CHECK FAILED
ORDER_7563,REJECTED - POSITION CHECK FAILED
ORDER_7993,REJECTED - POSITION CHECK FAILED
ORDER_8563,REJECTED - POSITION CHECK FAILED
ORDER_9563,REJECTED - POSITION CHECK FAILED
ORDER_9993,REJECTED - POSITION CHECK FAILED
ORDER_10133,REJECTED - POSITION CHECK FAILED
ORDER_1134,REJECTED - POSITION CHECK FAILED
ORDER_2134,REJECTED - POSITION CHECK FAILED
ORDER_2994,REJECTED - POSITION CHECK FAILED
ORDER_3994,REJECTED - POSITION CHECK FAILED
ORDER_4134,REJECTED - POSITION CHECK FAILED
ORDER_4564,REJECTED - POSITION CHECK FAILED
ORDER_4994,REJECTED - POSITION CHECK FAILED
ORDER_5134,REJECTED - POSITION CHECK FAILED
ORDER_6134,REJECTED - POSITION CHECK FAILED
ORDER_6994,REJECTED - POSITION CHECK FAILED
ORDER_10994,REJECTED - POSITION CHECK FAILED
ORDER_1135,REJECTED - POSITION CHECK FAILED
ORDER_1565,REJECTED - POSITION CHECK FAILED
ORDER_2135,REJECTED - POSITION CHECK FAILED
ORDER_3565,REJECTED - POSITION CHECK FAILED
ORDER_4135,REJECTED - POSITION CHECK FAILED
ORDER_4565,REJECTED - POSITION CHECK FAILED
ORDER_5135,REJECTED - POSITION CHECK FAILED
ORDER_5995,REJECTED - POSITION CHECK FAILED
ORDER_6135,REJECTED - POSITION CHECK FAILED
ORDER_6565,REJECTED - POSITION CHECK FAILED
ORDER_7135,REJECTED - POSITION CHECK FAILED
ORDER_7565,REJECTED - POSITION CHECK FAILED
ORDER_7995,REJECTED - POSITION CHECK FAILED
ORDER_8135,REJECTED - POSITION CHECK FAILED
ORDER_9135,REJECTED - POSITION CHECK FAILED
ORDER_9565,REJECTED - POSITION CHECK FAILED
ORDER_10135,REJECTED - POSITION CHECK FAILED
ORDER_1136,REJECTED - POSITION CHECK FAILED
ORDER_1996,REJECTED - POSITION CHECK FAILED
ORDER_2566,REJECTED - POSITION CHECK FAILED
ORDER_3136,REJECTED - POSITION CHECK FAILED
ORDER_3566,REJECTED - POSITION CHECK FAILED
ORDER_5566,REJECTED - POSITION CHECK FAILED
ORDER_7566,REJECTED - POSITION CHECK FAILED
ORDER_8566,REJECTED - POSITION CHECK FAILED
ORDER_8996,REJECTED - POSITION CHECK FAILED
ORDER_9996,REJECTED - POSITION CHECK FAILED
ORDER_10136,REJECTED - POSITION CHECK FAILED
ORDER_10566,REJECTED - POSITION CHECK FAILED
ORDER_10996,REJECTED - POSITION CHECK FAILED
ORDER_1567,REJECTED - POSITION CHECK FAILED
ORDER_1997,REJECTED - POSITION CHECK FAILED
ORDER_2567,REJECTED - POSITION CHECK FAILED
ORDER_3567,REJECTED - POSITION CHECK FAILED
ORDER_4137,REJECTED - POSITION CHECK FAILED
ORDER_4567,REJECTED - POSITION CHECK FAILED
ORDER_4997,REJECTED - POSITION CHECK FAILED
ORDER_5567,REJECTED - POSITION CHECK FAILED
ORDER_6997,REJECTED - POSITION CHECK FAILED
ORDER_8567,REJECTED - POSITION CHECK FAILED
ORDER_8997,REJECTED - POSITION CHECK FAILED
ORDER_10997,REJECTED - POSITION CHECK FAILED
ORDER_1138,REJECTED - POSITION CHECK FAILED
ORDER_2138,REJECTED - POSITION CHECK FAILED
ORDER_2568,REJECTED - POSITION CHECK FAILED
ORDER_3568,REJECTED - POSITION CHECK FAILED
ORDER_3998,REJECTED - POSITION CHECK FAILED
ORDER_4138,REJECTED - POSITION CHECK FAILED
ORDER_4568,REJECTED - POSITION CHECK FAILED
ORDER_5568,REJECTED - POSITION CHECK FAILED
ORDER_6138,REJECTED - POSITION CHECK FAILED
ORDER_6568,REJECTED - POSITION CHECK FAILED
ORDER_6998,REJECTED - POSITION CHECK FAILED
ORDER_8138,REJECTED - POSITION CHECK FAILED
ORDER_8568,REJECTED - POSITION CHECK FAILED
ORDER_9138,REJECTED - POSITION CHECK FAILED
ORDER_1139,REJECTED - POSITION CHECK FAILED
ORDER_2139,REJECTED - POSITION CHECK FAILED
ORDER_2569,REJECTED - POSITION CHECK FAILED
ORDER_2999,REJECTED - POSITION CHECK FAILED
ORDER_3999,REJECTED - POSITION CHECK FAILED
ORDER_4139,REJECTED - POSITION CHECK FAILED
ORDER_5999,REJECTED - POSITION CHECK FAILED
ORDER_6569,REJECTED - POSITION CHECK FAILED
ORDER_8999,REJECTED - POSITION CHECK FAILED
ORDER_9569,REJECTED - POSITION CHECK FAILED
ORDER_10999,REJECTED - POSITION CHECK FAILED
ORDER_1570,REJECTED - POSITION CHECK FAILED
ORDER_2570,REJECTED - POSITION CHECK FAILED
ORDER_3570,REJECTED - POSITION CHECK FAILED
ORDER_4570,REJECTED - POSITION CHECK FAILED
ORDER_5570,REJECTED - POSITION CHECK FAILED
ORDER_7570,REJECTED - POSITION CHECK FAILED
ORDER_8570,REJECTED - POSITION CHECK FAILED
ORDER_9570,REJECTED - POSITION CHECK FAILED
ORDER_10570,REJECTED - POSITION CHECK FAILED
ORDER_2141,REJECTED - POSITION CHECK FAILED
ORDER_3141,REJECTED - POSITION CHECK FAILED
ORDER_3571,REJECTED - POSITION CHECK FAILED
ORDER_4571,REJECTED - POSITION CHECK FAILED
ORDER_5571,REJECTED - POSITION CHECK FAILED
ORDER_7141,REJECTED - POSITION CHECK FAILED
ORDER_9571,REJECTED - POSITION CHECK FAILED
ORDER_2572,REJECTED - POSITION CHECK FAILED
ORDER_3142,REJECTED - POSITION CHECK FAILED
ORDER_6142,REJECTED - POSITION CHECK FAILED
ORDER_7142,REJECTED - POSITION CHECK FAILED
ORDER_8142,REJECTED - POSITION CHECK FAILED
ORDER_9142,REJECTED - POSITION CHECK FAILED
ORDER_10142,REJECTED - POSITION CHECK FAILED
ORDER_10572,REJECTED - POSITION CHECK FAILED
ORDER_1573,REJECTED - POSITION CHECK FAILED
ORDER_2573,REJECTED - POSITION CHECK FAILED
ORDER_3143,REJECTED - POSITION CHECK FAILED
ORDER_3573,REJECTED - POSITION CHECK FAILED
ORDER_4573,REJECTED - POSITION CHECK FAILED
ORDER_5143,REJECTED - POSITION CHECK FAILED
ORDER_5573,REJECTED - POSITION CHECK FAILED
ORDER_6143,REJECTED - POSITION CHECK FAILED
ORDER_7573,REJECTED - POSITION CHECK FAILED
ORDER_10143,REJECTED - POSITION CHECK FAILED
ORDER_10573,REJECTED - POSITION CHECK FAILED
ORDER_2144,REJECTED - POSITION CHECK FAILED
ORDER_4144,REJECTED - POSITION CHECK FAILED
ORDER_5574,REJECTED - POSITION CHECK FAILED
ORDER_6574,REJECTED - POSITION CHECK FAILED
ORDER_8144,REJECTED - POSITION CHECK FAILED
ORDER_8574,REJECTED - POSITION CHECK FAILED
ORDER_9574,REJECTED - POSITION CHECK FAILED
ORDER_1575,REJECTED - INVLALID LOT SIZE
ORDER_2575,REJECTED - INVLALID LOT SIZE
ORDER_3575,REJECTED - INVLALID LOT SIZE
ORDER_4575,REJECTED - INVLALID LOT SIZE
ORDER_5575,REJECTED - INVLALID LOT SIZE
ORDER_6575,REJECTED - INVLALID LOT SIZE
ORDER_7575,REJECTED - INVLALID LOT SIZE
ORDER_8145,REJECTED - POSITION CHECK FAILED
ORDER_8575,REJECTED - INVLALID LOT SIZE
ORDER_9575,REJECTED - INVLALID LOT SIZE
ORDER_10575,REJECTED - INVLALID LOT SIZE
ORDER_1146,REJECTED - POSITION CHECK FAILED
ORDER_1576,REJECTED - POSITION CHECK FAILED
ORDER_2146,REJECTED - POSITION CHECK FAILED
ORDER_2576,REJECTED - POSITION CHECK FAILED
ORDER_3146,REJECTED - POSITION CHECK FAILED
ORDER_3576,REJECTED - POSITION CHECK FAILED
ORDER_5146,REJECTED - POSITION CHECK FAILED
ORDER_5576,REJECTED - POSITION CHECK FAILED
ORDER_6146,REJECTED - POSITION CHECK FAILED
ORDER_7146,REJECTED - POSITION CHECK FAILED
ORDER_9146,REJECTED - POSITION CHECK FAILED
ORDER_9576,REJECTED - POSITION CHECK FAILED
ORDER_2577,REJECTED - POSITION CHECK FAILED
ORDER_3577,REJECTED - POSITION CHECK FAILED
ORDER_4577,REJECTED - POSITION CHECK FAILED
ORDER_5577,REJECTED - POSITION CHECK FAILED
ORDER_6147,REJECTED - POSITION CHECK FAILED
ORDER_7147,REJECTED - POSITION CHECK FAILED
ORDER_7577,REJECTED - POSITION CHECK FAILED
ORDER_10577,REJECTED - POSITION CHECK FAILED
ORDER_1578,REJECTED - POSITION CHECK FAILED
ORDER_2148,REJECTED - POSITION CHECK FAILED
ORDER_2578,REJECTED - POSITION CHECK FAILED
ORDER_3148,REJECTED - POSITION CHECK FAILED
ORDER_5148,REJECTED - POSITION CHECK FAILED
ORDER_5578,REJECTED - POSITION CHECK FAILED
ORDER_7578,REJECTED - POSITION CHECK FAILED
ORDER_9148,REJECTED - POSITION CHECK FAILED
ORDER_10578,REJECTED - POSITION CHECK FAILED
ORDER_1149,REJECTED - POSITION CHECK FAILED
ORDER_3149,REJECTED - POSITION CHECK FAILED
ORDER_4579,REJECTED - POSITION CHECK FAILED
ORDER_6149,REJECTED - POSITION CHECK FAILED
ORDER_7149,REJECTED - POSITION CHECK FAILED
ORDER_8149,REJECTED - POSITION CHECK FAILED
ORDER_9579,REJECTED - POSITION CHECK FAILED
ORDER_1150,REJECTED - INVLALID LOT SIZE
ORDER_2150,REJECTED - INVLALID LOT SIZE
ORDER_3150,REJECTED - INVLALID LOT SIZE
ORDER_4150,REJECTED - INVLALID LOT SIZE
ORDER_5150,REJECTED - INVLALID LOT SIZE
ORDER_5580,REJECTED - POSITION CHECK FAILED
ORDER_6150,REJECTED - INVLALID LOT SIZE
ORDER_7150,REJECTED - INVLALID LOT SIZE
ORDER_8150,REJECTED - INVLALID LOT SIZE
ORDER_8580,REJECTED - POSITION CHECK FAILED
ORDER_9150,REJECTED - INVLALID LOT SIZE
ORDER_10150,REJECTED - INVLALID LOT SIZE
ORDER_5581,REJECTED - POSITION CHECK FAILED
ORDER_6151,REJECTED - POSITION CHECK FAILED
ORDER_6581,REJECTED - POSITION CHECK FAILED
ORDER_7151,REJECTED - POSITION CHECK FAILED
ORDER_7581,REJECTED - POSITION CHECK FAILED
ORDER_9581,REJECTED - POSITION CHECK FAILED
ORDER_10581,REJECTED - POSITION CHECK FAILED
ORDER_2582,REJECTED - POSITION CHECK FAILED
ORDER_3152,REJECTED - POSITION CHECK FAILED
ORDER_4152,REJECTED - POSITION CHECK FAILED
ORDER_6152,REJECTED - POSITION CHECK FAILED
ORDER_7582,REJECTED - POSITION CHECK FAILED
ORDER_4153,REJECTED - POSITION CHECK FAILED
ORDER_7153,REJECTED - POSITION CHECK FAILED
ORDER_7583,REJECTED - POSITION CHECK FAILED
ORDER_8153,REJECTED - POSITION CHECK FAILED
ORDER_9153,REJECTED - POSITION CHECK FAILED
ORDER_10583,REJECTED - POSITION CHECK FAILED
ORDER_1154,REJECTED - POSITION CHECK FAILED
ORDER_2154,REJECTED - POSITION CHECK FAILED
ORDER_2584,REJECTED - POSITION CHECK FAILED
ORDER_4584,REJECTED - POSITION CHECK FAILED
ORDER_5584,REJECTED - POSITION CHECK FAILED
ORDER_6584,REJECTED - POSITION CHECK FAILED
ORDER_8584,REJECTED - POSITION CHECK FAILED
ORDER_9154,REJECTED - POSITION CHECK FAILED
ORDER_10584,REJECTED - POSITION CHECK FAILED
ORDER_1155,REJECTED - POSITION CHECK FAILED
ORDER_2585,REJECTED - POSITION CHECK FAILED
ORDER_3585,REJECTED - POSITION CHECK FAILED
ORDER_4585,REJECTED - POSITION CHECK FAILED
ORDER_5585,REJECTED - POSITION CHECK FAILED
ORDER_6585,REJECTED - POSITION CHECK FAILED
ORDER_7585,REJECTED - POSITION CHECK FAILED
ORDER_8585,REJECTED - POSITION CHECK FAILED
ORDER_9155,REJECTED - POSITION CHECK FAILED
ORDER_9585,REJECTED - POSITION CHECK FAILED
ORDER_10155,REJECTED - POSITION CHECK FAILED
ORDER_1156,REJECTED - POSITION CHECK FAILED
ORDER_1586,REJECTED - POSITION CHECK FAILED
ORDER_3156,REJECTED - POSITION CHECK FAILED
ORDER_3586,REJECTED - POSITION CHECK FAILED
ORDER_5586,REJECTED - POSITION CHECK FAILED
ORDER_7156,REJECTED - POSITION CHECK FAILED
ORDER_1157,REJECTED - POSITION CHECK FAILED
ORDER_4157,REJECTED - POSITION CHECK FAILED
ORDER_4587,REJECTED - POSITION CHECK FAILED
ORDER_5157,REJECTED - POSITION CHECK FAILED
ORDER_9587,REJECTED - POSITION CHECK FAILED
ORDER_10157,REJECTED - POSITION CHECK FAILED
ORDER_1158,REJECTED - POSITION CHECK FAILED
ORDER_3158,REJECTED - POSITION CHECK FAILED
ORDER_5588,REJECTED - POSITION CHECK FAILED
ORDER_6158,REJECTED - POSITION CHECK FAILED
ORDER_6588,REJECTED - POSITION CHECK FAILED
ORDER_7158,REJECTED - POSITION CHECK FAILED
ORDER_8158,REJECTED - POSITION CHECK FAILED
ORDER_8588,REJECTED - POSITION CHECK FAILED
ORDER_9588,REJECTED - POSITION CHECK FAILED
ORDER_10588,REJECTED - POSITION CHECK FAILED
ORDER_1159,REJECTED - POSITION CHECK FAILED
ORDER_2589,REJECTED - POSITION CHECK FAILED
ORDER_4159,REJECTED - POSITION CHECK FAILED
ORDER_5159,REJECTED - POSITION CHECK FAILED
ORDER_6159,REJECTED - POSITION CHECK FAILED
ORDER_6589,REJECTED - POSITION CHECK FAILED
ORDER_7159,REJECTED - POSITION CHECK FAILED
ORDER_7589,REJECTED - POSITION CHECK FAILED
ORDER_8159,REJECTED - POSITION CHECK FAILED
ORDER_9159,REJECTED - POSITION CHECK FAILED
ORDER_9589,REJECTED - POSITION CHECK FAILED
ORDER_10159,REJECTED - POSITION CHECK FAILED
ORDER_10589,REJECTED - POSITION CHECK FAILED
ORDER_1160,REJECTED - POSITION CHECK FAILED
ORDER_1590,REJECTED - POSITION CHECK FAILED
ORDER_2590,REJECTED - POSITION CHECK FAILED
ORDER_3160,REJECTED - POSITION CHECK FAILED
ORDER_4160,REJECTED - POSITION CHECK FAILED
ORDER_7160,REJECTED - POSITION CHECK FAILED
ORDER_9160,REJECTED - POSITION CHECK FAILED
ORDER_9590,REJECTED - POSITION CHECK FAILED
ORDER_10590,REJECTED - POSITION CHECK FAILED
ORDER_1161,REJECTED - POSITION CHECK FAILED
ORDER_2161,REJECTED - POSITION CHECK FAILED
ORDER_3161,REJECTED - POSITION CHECK FAILED
ORDER_4161,REJECTED - POSITION CHECK FAILED
ORDER_6591,REJECTED - POSITION CHECK FAILED
ORDER_7161,REJECTED - POSITION CHECK FAILED
ORDER_8161,REJECTED - POSITION CHECK FAILED
ORDER_10591,REJECTED - POSITION CHECK FAILED
ORDER_1162,REJECTED - POSITION CHECK FAILED
ORDER_2162,REJECTED - POSITION CHECK FAILED
ORDER_2592,REJECTED - POSITION CHECK FAILED
ORDER_3162,REJECTED - POSITION CHECK FAILED
ORDER_3592,REJECTED - POSITION CHECK FAILED
ORDER_4162,REJECTED - POSITION CHECK FAILED
ORDER_4592,REJECTED - POSITION CHECK FAILED
ORDER_6162,REJECTED - POSITION CHECK FAILED
ORDER_7162,REJECTED - POSITION CHECK FAILED
ORDER_7592,REJECTED - POSITION CHECK FAILED
ORDER_10592,REJECTED - POSITION CHECK FAILED
ORDER_1593,REJECTED - POSITION CHECK FAILED
ORDER_2593,REJECTED - POSITION CHECK FAILED
ORDER_3593,REJECTED - POSITION CHECK FAILED
ORDER_4163,REJECTED - POSITION CHECK FAILED
ORDER_4593,REJECTED - POSITION CHECK FAILED
ORDER_5593,REJECTED - POSITION CHECK FAILED
ORDER_6593,REJECTED - POSITION CHECK FAILED
ORDER_7163,REJECTED - POSITION CHECK FAILED
ORDER_9163,REJECTED - POSITION CHECK FAILED
ORDER_10593,REJECTED - POSITION CHECK FAILED
ORDER_1164,REJECTED - POSITION CHECK FAILED
ORDER_2164,REJECTED - POSITION CHECK FAILED
ORDER_2594,REJECTED - POSITION CHECK FAILED
ORDER_3164,REJECTED - POSITION CHECK FAILED
ORDER_5594,REJECTED - POSITION CHECK FAILED
ORDER_9164,REJECTED - POSITION CHECK FAILED
ORDER_1165,REJECTED - POSITION CHECK FAILED
ORDER_4165,REJECTED - POSITION CHECK FAILED
ORDER_5165,REJECTED - POSITION CHECK FAILED
ORDER_6165,REJECTED - POSITION CHECK FAILED
ORDER_7165,REJECTED - POSITION CHECK FAILED
ORDER_8165,REJECTED - POSITION CHECK FAILED
ORDER_9165,REJECTED - POSITION CHECK FAILED
ORDER_10165,REJECTED - POSITION CHECK FAILED
ORDER_1166,REJECTED - POSITION CHECK FAILED
ORDER_2166,REJECTED - POSITION CHECK FAILED
ORDER_3166,REJECTED - POSITION CHECK FAILED
ORDER_3596,REJECTED - POSITION CHECK FAILED
ORDER_5596,REJECTED - POSITION CHECK FAILED
ORDER_9166,REJECTED - POSITION CHECK FAILED
ORDER_9596,REJECTED - POSITION CHECK FAILED
ORDER_10166,REJECTED - POSITION CHECK FAILED
ORDER_1167,REJECTED - POSITION CHECK FAILED
ORDER_3167,REJECTED - POSITION CHECK FAILED
ORDER_3597,REJECTED - POSITION CHECK FAILED
ORDER_5167,REJECTED - POSITION CHECK FAILED
ORDER_5597,REJECTED - POSITION CHECK FAILED
ORDER_6167,REJECTED - POSITION CHECK FAILED
ORDER_6597,REJECTED - POSITION CHECK FAILED
ORDER_8167,REJECTED - POSITION CHECK FAILED
ORDER_9167,REJECTED - POSITION CHECK FAILED
ORDER_10167,REJECTED - POSITION CHECK FAILED
ORDER_1168,REJECTED - POSITION CHECK FAILED
ORDER_1598,REJECTED - POSITION CHECK FAILED
ORDER_3168,REJECTED - POSITION CHECK FAILED
ORDER_4598,REJECTED - POSITION CHECK FAILED
ORDER_5598,REJECTED - POSITION CHECK FAILED
ORDER_6168,REJECTED - POSITION CHECK FAILED
ORDER_7598,REJECTED - POSITION CHECK FAILED
ORDER_8168,REJECTED - POSITION CHECK FAILED
ORDER_8598,REJECTED - POSITION CHECK FAILED
ORDER_1599,REJECTED - POSITION CHECK FAILED
ORDER_2169,REJECTED - POSITION CHECK FAILED
ORDER_4169,REJECTED - POSITION CHECK FAILED
ORDER_5169,REJECTED - POSITION CHECK FAILED
ORDER_5599,REJECTED - POSITION CHECK FAILED
ORDER_6169,REJECTED - POSITION CHECK FAILED
ORDER_7169,REJECTED - POSITION CHECK FAILED
ORDER_8599,REJECTED - POSITION CHECK FAILED
ORDER_10169,REJECTED - POSITION CHECK FAILED
ORDER_1170,REJECTED - POSITION CHECK FAILED
ORDER_1600,REJECTED - INVLALID LOT SIZE
ORDER_2600,REJECTED - INVLALID LOT SIZE
ORDER_3170,REJECTED - POSITION CHECK FAILED
ORDER_3600,REJECTED - INVLALID LOT SIZE
ORDER_4170,REJECTED - POSITION CHECK FAILED
ORDER_4600,REJECTED - INVLALID LOT SIZE
ORDER_5170,REJECTED - POSITION CHECK FAILED
ORDER_5600,REJECTED - INVLALID LOT SIZE
ORDER_6170,REJECTED - POSITION CHECK FAILED
ORDER_6600,REJECTED - INVLALID LOT SIZE
ORDER_7600,REJECTED - INVLALID LOT SIZE
ORDER_8600,REJECTED - INVLALID LOT SIZE
ORDER_9170,REJECTED - POSITION CHECK FAILED
ORDER_9600,REJECTED - INVLALID LOT SIZE
ORDER_10600,REJECTED - INVLALID LOT SIZE
ORDER_2601,REJECTED - POSITION CHECK FAILED
ORDER_4171,REJECTED - POSITION CHECK FAILED
ORDER_4601,REJECTED - POSITION CHECK FAILED
ORDER_5171,REJECTED - POSITION CHECK FAILED
ORDER_9171,REJECTED - POSITION CHECK FAILED
ORDER_9601,REJECTED - POSITION CHECK FAILED
ORDER_2172,REJECTED - POSITION CHECK FAILED
ORDER_3602,REJECTED - POSITION CHECK FAILED
